,name,show,description,homepage,resource,category,projectrank,github_id,pypi_id,conda_id,github_url,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,contributor_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,license,updated_github_id,npm_id,npm_url,npm_monthly_downloads,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,trending,go_id,cran_id,pypi,gem_id,hex_id,bitbucket_id
45,nbval,True,A py.test plugin to validate Jupyter notebooks.,https://github.com/computationalmodelling/nbval,,notebook-tools,23,computationalmodelling/nbval,nbval,conda-forge/nbval,https://github.com/computationalmodelling/nbval,2015-04-09 09:40:33.000,2022-02-27 21:43:50.000000,2022-01-05 15:51:17,40.0,35.0,61.0,377.0,446.0,,,,97632.0,8.0,1391.0,1391.0,29.0,https://pypi.org/project/nbval,94431.0,https://anaconda.org/conda-forge/nbval,2020-07-31 11:51:06.985,188871.0,2.0,,,,,,,,,,,,,,,,,
46,Jupyter Client,True,Jupyter protocol client APIs.,https://github.com/jupyter/jupyter_client,,notebook-tools,23,jupyter/jupyter_client,jupyter-client,,https://github.com/jupyter/jupyter_client,2015-04-09 06:57:29.000,2022-03-31 11:12:44.000000,2022-03-30 15:38:47,216.0,136.0,170.0,267.0,,2022-03-30 15:39:43,7.2.1,182.0,10943348.0,13.0,,,114.0,https://pypi.org/project/jupyter-client,10943322.0,,,,2.0,BSD-3-Clause,,,,,,,,,,6.0,,,,,,
47,ipycytoscape,True,A Cytoscape Jupyter widget.,https://github.com/cytoscape/ipycytoscape,,widgets,23,QuantStack/ipycytoscape,,conda-forge/ipycytoscape,https://github.com/cytoscape/ipycytoscape,2020-02-05 13:46:52.000,2022-03-07 15:56:06.000000,2022-03-07 15:55:53,48.0,53.0,99.0,182.0,698.0,2022-03-28 22:52:15,1.3.1,3.0,1155.0,18.0,64.0,64.0,31.0,,,https://anaconda.org/conda-forge/ipycytoscape,2022-01-18 19:08:24.277,27720.0,2.0,BSD-3-Clause,cytoscape/ipycytoscape,,,,,,,,,,,,,,,
48,qgrid,True,"An interactive grid for sorting, filtering, and editing DataFrames..",https://github.com/quantopian/qgrid,,widgets,22,quantopian/qgrid,qgrid,conda-forge/qgrid,https://github.com/quantopian/qgrid,2014-09-30 04:33:20.000,2022-03-15 15:20:24.000000,2020-04-07 18:56:49,375.0,148.0,125.0,2825.0,405.0,2020-04-07 16:34:17,1.3.1,,51532.0,21.0,,,30.0,https://pypi.org/project/qgrid,44080.0,https://anaconda.org/conda-forge/qgrid,2021-03-04 10:14:48.336,333726.0,2.0,Apache-2.0,,qgrid,https://www.npmjs.com/package/qgrid,642.0,,,,,,,,,,,,
49,BeakerX,True,Beaker Extensions for Jupyter Notebook.,https://github.com/twosigma/beakerx,,notebook-tools,22,twosigma/beakerx,beakerx,conda-forge/beakerx,https://github.com/twosigma/beakerx,2013-12-03 14:16:36.000,2021-11-18 19:15:17.218000,2021-01-21 14:02:57,373.0,345.0,4174.0,2649.0,1689.0,2018-12-04 18:27:21,1.3.0,31.0,23429.0,39.0,,,43.0,https://pypi.org/project/beakerx,11373.0,https://anaconda.org/conda-forge/beakerx,2021-11-18 19:15:17.218,495420.0,2.0,Apache-2.0,,beakerx,https://www.npmjs.com/package/beakerx,411.0,beakerx/beakerx,https://hub.docker.com/r/beakerx/beakerx,2018-12-02 20:23:21.082606,23.0,244712.0,,,,,,,
50,nbviewer,True,nbconvert as a web service: Render Jupyter Notebooks as static web..,https://github.com/jupyter/nbviewer,,notebook-sharing,22,jupyter/nbviewer,,,https://github.com/jupyter/nbviewer,2012-08-05 11:42:33.000,2022-03-29 22:16:22.000000,2022-03-15 12:00:47,483.0,156.0,403.0,2005.0,1409.0,,,,24119.0,,7.0,7.0,89.0,,,,,,2.0,BSD-3-Clause,,,,,jupyter/nbviewer,https://hub.docker.com/r/jupyter/nbviewer,2022-03-15 12:02:39.244788,27.0,2773776.0,,,,,,,
51,IRkernel,True,R kernel for Jupyter.,https://github.com/IRkernel/IRkernel,,kernels,22,IRkernel/IRkernel,,r/r-irkernel,https://github.com/IRkernel/IRkernel,2014-02-26 02:57:07.000,2022-03-28 05:53:29.400362,2022-01-04 12:48:23,284.0,56.0,503.0,1508.0,588.0,2022-01-03 22:04:04,1.3,,13517.0,17.0,,,40.0,,,https://anaconda.org/r/r-irkernel,2020-03-10 23:18:20.173,60566.0,1.0,MIT,,,,,jupyter/r-notebook,https://hub.docker.com/r/jupyter/r-notebook,2022-03-28 05:53:29.400362,43.0,1240451.0,,,IRkernel,,,,
52,repo2docker,True,Turn repositories into Jupyter-enabled Docker images.,https://github.com/jupyterhub/repo2docker,,notebook-tools,22,jupyterhub/repo2docker,jupyter-repo2docker,,https://github.com/jupyterhub/repo2docker,2017-05-09 08:36:30.000,2022-03-28 08:20:50.000000,2022-03-15 07:28:49,280.0,144.0,319.0,1323.0,,2022-02-06 14:43:19,2022.02.0,,5269.0,11.0,146.0,146.0,106.0,https://pypi.org/project/jupyter-repo2docker,5269.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
53,DataLab,True,Interactive tools and developer experiences for Big Data on..,https://github.com/googledatalab/datalab,,notebook-environments,22,googledatalab/datalab,datalab,,https://github.com/googledatalab/datalab,2014-08-06 18:37:34.000,2022-03-18 08:36:18.000000,2021-08-16 17:52:48,245.0,224.0,667.0,973.0,2054.0,2021-08-16 19:04:35,1.2.20210816,,44159.0,19.0,,,52.0,https://pypi.org/project/datalab,44159.0,,,,2.0,Apache-2.0,,,,,,,,,,,,,,,,
54,KubeSpawner,True,Kubernetes spawner for JupyterHub.,https://github.com/jupyterhub/kubespawner,,hub-spawners,22,jupyterhub/kubespawner,jupyterhub-kubespawner,,https://github.com/jupyterhub/kubespawner,2015-11-21 07:02:52.000,2022-03-28 20:41:02.000000,2022-03-28 20:41:02,236.0,48.0,234.0,403.0,,,,,569105.0,,104.0,104.0,67.0,https://pypi.org/project/jupyterhub-kubespawner,569105.0,,,,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
55,OAuthenticator,True,OAuth + JupyterHub Authenticator = OAuthenticator.,https://github.com/jupyterhub/oauthenticator,,hub-auth,22,jupyterhub/oauthenticator,oauthenticator,conda-forge/oauthenticator,https://github.com/jupyterhub/oauthenticator,2014-09-23 21:37:06.000,2022-03-28 20:41:12.000000,2022-03-28 20:41:12,301.0,31.0,186.0,331.0,,,,,38131.0,12.0,256.0,256.0,104.0,https://pypi.org/project/oauthenticator,37544.0,https://anaconda.org/conda-forge/oauthenticator,2021-07-19 15:40:38.273,20577.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
56,sos,True,SoS workflow system for daily data analysis.,https://github.com/vatlab/sos,,notebook-environments,22,vatlab/SOS,,,https://github.com/vatlab/sos,2016-02-13 00:46:46.000,2022-03-31 14:18:31.000000,2022-03-30 13:52:59,30.0,59.0,1359.0,221.0,7525.0,2019-05-21 01:06:30,0.9.11,,,51.0,1935.0,1935.0,36.0,,,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
57,ipywebrtc,True,WebRTC for Jupyter notebook/lab.,https://github.com/maartenbreddels/ipywebrtc,,widgets,22,maartenbreddels/ipywebrtc,ipywebrtc,conda-forge/ipywebrtc,https://github.com/maartenbreddels/ipywebrtc,2017-08-10 18:07:51.000,2022-03-02 02:46:30.000000,2021-03-29 11:25:59,31.0,29.0,20.0,205.0,209.0,,,,40684.0,8.0,459.0,459.0,9.0,https://pypi.org/project/ipywebrtc,36034.0,https://anaconda.org/conda-forge/ipywebrtc,2021-03-29 11:48:21.469,236558.0,2.0,MIT,,jupyter-webrtc,https://www.npmjs.com/package/jupyter-webrtc,349.0,,,,,,,,,,,,
58,Jupyter Themes,True,Custom Jupyter Notebook Themes.,https://github.com/dunovank/jupyter-themes,,jupyter-extensions,21,dunovank/jupyter-themes,jupyterthemes,,https://github.com/dunovank/jupyter-themes,2014-12-10 23:22:23.000,2022-02-03 18:32:35.000000,2022-02-03 18:32:34,1004.0,186.0,197.0,9032.0,636.0,,,,40382.0,,,,43.0,https://pypi.org/project/jupyterthemes,40382.0,,,,1.0,MIT,,,,,,,,,,,,,,,,
59,IJavascript,True,IJavascript is a javascript kernel for the Jupyter notebook.,https://github.com/n-riesco/ijavascript,,kernels,21,n-riesco/ijavascript,,,https://github.com/n-riesco/ijavascript,2015-02-02 15:46:34.000,2022-01-24 13:30:29.000000,2022-01-24 13:30:28,146.0,50.0,175.0,1791.0,331.0,2021-11-15 23:43:33,5.2.1,,2656.0,33.0,59.0,59.0,15.0,,,,,,1.0,,,ijavascript,https://www.npmjs.com/package/ijavascript,2656.0,,,,,,,,,,,,
60,nbgrader,True,A system for assigning and grading notebooks.,https://github.com/jupyter/nbgrader,,jupyter-extensions,21,jupyter/nbgrader,nbgrader,conda-forge/nbgrader,https://github.com/jupyter/nbgrader,2014-09-13 03:27:36.000,2022-03-31 05:15:02.000000,2022-02-18 20:37:16,271.0,204.0,581.0,1069.0,3020.0,2021-05-08 15:44:14,0.6.2,,4661.0,19.0,,,84.0,https://pypi.org/project/nbgrader,2940.0,https://anaconda.org/conda-forge/nbgrader,2022-03-10 21:40:20.470,106712.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
61,pythreejs,True,A Jupyter - Three.js bridge.,https://github.com/jupyter-widgets/pythreejs,,widgets,21,jupyter-widgets/pythreejs,pythreejs,conda-forge/pythreejs,https://github.com/jupyter-widgets/pythreejs,2013-12-23 17:02:11.000,2021-12-06 21:48:19.000000,2021-12-06 21:48:19,165.0,68.0,144.0,798.0,1667.0,,,,61259.0,15.0,19.0,19.0,29.0,https://pypi.org/project/pythreejs,50699.0,https://anaconda.org/conda-forge/pythreejs,2021-03-02 13:32:39.505,370050.0,2.0,,,jupyter-threejs,https://www.npmjs.com/package/jupyter-threejs,5274.0,,,,,,,,,,,,
62,JupyterLab Debugger,True,"A visual debugger for Jupyter notebooks, consoles, and..",https://github.com/jupyterlab/debugger,,lab-extensions,21,jupyterlab/debugger,,,https://github.com/jupyterlab/debugger,2019-07-19 18:19:17.000,2022-03-15 11:03:46.000000,2021-03-31 14:20:34,38.0,17.0,245.0,541.0,1174.0,2020-12-10 14:31:28,0.3.7,,92381.0,28.0,,,11.0,,,,,,1.0,BSD-3-Clause,,@jupyterlab/debugger,https://www.npmjs.com/package/@jupyterlab/debugger,92381.0,,,,,,,,,,,,
63,DockerSpawner,True,Spawns JupyterHub single user servers in Docker containers.,https://github.com/jupyterhub/dockerspawner,,hub-spawners,21,jupyterhub/dockerspawner,dockerspawner,conda-forge/dockerspawner,https://github.com/jupyterhub/dockerspawner,2014-09-26 20:08:26.000,2022-03-02 08:53:38.000000,2021-11-27 18:36:06,270.0,14.0,235.0,418.0,,,,,10221.0,4.0,117.0,117.0,62.0,https://pypi.org/project/dockerspawner,9958.0,https://anaconda.org/conda-forge/dockerspawner,2021-08-17 09:21:01.475,10552.0,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
64,jupyter_server,True,"The backendi.e. core services, APIs, and REST endpointsto Jupyter web applications.",https://github.com/jupyter-server/jupyter_server,,components,21,jupyter-server/jupyter_server,jupyter_server,conda-forge/jupyter_server,https://github.com/jupyter-server/jupyter_server,2016-09-21 19:18:45.000,2022-03-31 10:05:57.142000,2022-03-31 09:12:37,162.0,84.0,171.0,301.0,,2022-03-29 23:30:45,1.16.0,318.0,2176267.0,59.0,,,462.0,https://pypi.org/project/jupyter_server,2146111.0,https://anaconda.org/conda-forge/jupyter_server,2022-03-31 10:05:57.142,1266107.0,3.0,,,,,,,,,,,,,,,,,
65,ipyvuetify,True,Jupyter widgets based on vuetify UI components.,https://github.com/widgetti/ipyvuetify,,widgets,21,mariobuikhuizen/ipyvuetify,ipyvuetify,conda-forge/ipyvuetify,https://github.com/widgetti/ipyvuetify,2019-05-14 17:35:51.000,2022-02-07 15:52:42.724000,2022-02-07 12:02:17,43.0,40.0,120.0,250.0,208.0,2022-02-07 15:18:40,1.8.2,,49769.0,28.0,4.0,4.0,10.0,https://pypi.org/project/ipyvuetify,47557.0,https://anaconda.org/conda-forge/ipyvuetify,2022-02-07 15:52:42.724,70808.0,2.0,MIT,widgetti/ipyvuetify,,,,,,,,,,,,,,,
66,jupyter-server-proxy,True,Jupyter notebook server extension to proxy web services.,https://github.com/jupyterhub/jupyter-server-proxy,,jupyter-extensions,21,jupyterhub/jupyter-server-proxy,jupyter-server-proxy,conda-forge/jupyter-server-proxy,https://github.com/jupyterhub/jupyter-server-proxy,2016-10-18 22:02:06.000,2022-03-30 08:43:38.000000,2022-03-29 17:33:31,106.0,61.0,92.0,220.0,,2018-12-10 14:39:58,0.8.8,,623279.0,15.0,4.0,4.0,62.0,https://pypi.org/project/jupyter-server-proxy,606855.0,https://anaconda.org/conda-forge/jupyter-server-proxy,2022-01-25 03:13:58.218,607711.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
67,nbgitpuller,True,Jupyter server extension to sync a git repository one-way to a..,https://github.com/jupyterhub/nbgitpuller,,jupyter-extensions,21,jupyterhub/nbgitpuller,nbgitpuller,conda-forge/nbgitpuller,https://github.com/jupyterhub/nbgitpuller,2017-05-24 19:41:10.000,2022-03-30 02:22:18.000000,2022-03-30 02:22:18,56.0,51.0,78.0,155.0,,,,,10420.0,11.0,447.0,447.0,25.0,https://pypi.org/project/nbgitpuller,9473.0,https://anaconda.org/conda-forge/nbgitpuller,2022-03-20 01:46:35.034,31254.0,1.0,BSD-3-Clause,,,,,,,,,,,,,,,,
68,Knowledge Repo,True,A next-generation curated knowledge sharing platform for..,https://github.com/airbnb/knowledge-repo,,notebook-sharing,20,airbnb/knowledge-repo,knowledge-repo,,https://github.com/airbnb/knowledge-repo,2016-08-17 23:32:50.000,2022-03-31 07:50:23.000000,2022-03-31 06:35:01,643.0,118.0,166.0,5046.0,840.0,2021-01-20 07:24:58,0.9.0,,565.0,30.0,,,65.0,https://pypi.org/project/knowledge-repo,565.0,,,,3.0,Apache-2.0,,,,,,,,,,,,,,,,
69,Contrib NBextensions,True,A collection of various notebook extensions for Jupyter.,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,,jupyter-extensions,20,ipython-contrib/jupyter_contrib_nbextensions,jupyter_contrib_nbextensions,,https://github.com/ipython-contrib/jupyter_contrib_nbextensions,2013-07-13 17:05:16.000,2021-12-03 07:25:49.000000,2021-04-06 05:51:36,749.0,316.0,450.0,4803.0,2608.0,2019-01-02 12:23:07,0.5.1,,357373.0,1.0,,,126.0,https://pypi.org/project/jupyter_contrib_nbextensions,357373.0,,,,2.0,,,,,,,,,,,,,,,,,
70,colabcode,True,Run VSCode (codeserver) on Google Colab or Kaggle Notebooks.,https://github.com/abhishekkrthakur/colabcode,,others,20,abhishekkrthakur/colabcode,colabcode,,https://github.com/abhishekkrthakur/colabcode,2020-09-09 10:06:26.000,2021-10-28 17:06:53.000000,2021-06-11 15:16:36,226.0,38.0,31.0,1724.0,44.0,,,,29136.0,,59.0,59.0,8.0,https://pypi.org/project/colabcode,29136.0,,,,3.0,MIT,,,,,,,,,,,,,,,,
71,Variable Inspector,True,Variable Inspector extension for Jupyterlab.,https://github.com/lckr/jupyterlab-variableInspector,,lab-extensions,20,lckr/jupyterlab-variableInspector,,,https://github.com/lckr/jupyterlab-variableInspector,2018-06-13 18:16:02.000,2022-03-29 02:12:48.000000,2021-10-19 16:52:05,80.0,41.0,114.0,898.0,165.0,2021-04-10 11:39:23,3.0.7,,10619.0,6.0,3.0,3.0,17.0,,,,,,2.0,BSD-3-Clause,,@lckr/jupyterlab_variableinspector,https://www.npmjs.com/package/@lckr/jupyterlab_variableinspector,10619.0,,,,,,,,,,,,
72,Apache Toree,True,Jupyter kernel for Apache Spark.,https://github.com/apache/incubator-toree,,kernels,20,apache/incubator-toree,toree,,https://github.com/apache/incubator-toree,2016-01-07 08:00:06.000,2022-03-15 19:55:24.000000,2022-03-15 19:55:24,215.0,,,694.0,1150.0,,,,15092.0,,,,103.0,https://pypi.org/project/toree,15092.0,,,,2.0,Apache-2.0,,,,,,,,,,,,,,,,
73,What-If Tool,True,Source code/webpage/demos for the What-If Tool.,https://github.com/PAIR-code/what-if-tool,,widgets,20,PAIR-code/what-if-tool,witwidget,,https://github.com/PAIR-code/what-if-tool,2018-09-07 20:26:10.000,2022-02-13 02:37:18.000000,2022-01-05 20:19:46,127.0,55.0,48.0,656.0,328.0,2021-10-12 17:36:36,1.8.1,,11696.0,3.0,,,20.0,https://pypi.org/project/witwidget,7151.0,,,,2.0,Apache-2.0,,wit-widget,https://www.npmjs.com/package/wit-widget,4545.0,,,,,,,,,,,,
74,Enterprise Gateway,True,"A lightweight, multi-tenant, scalable and secure gateway..",https://github.com/jupyter-server/enterprise_gateway,,kernels,20,jupyter/enterprise_gateway,jupyter_enterprise_gateway,,https://github.com/jupyter-server/enterprise_gateway,2017-04-21 16:05:14.000,2022-03-30 03:40:54.000000,2022-03-29 17:22:09,159.0,70.0,435.0,495.0,1135.0,2022-01-27 22:17:10,2.6.0,14980.0,1593.0,29.0,,,92.0,https://pypi.org/project/jupyter_enterprise_gateway,1311.0,,,,2.0,,jupyter-server/enterprise_gateway,,,,,,,,,,,,,,,
75,itkwidgets,True,"Interactive Jupyter widgets to visualize images, point sets, and..",https://github.com/InsightSoftwareConsortium/itkwidgets,,widgets,20,InsightSoftwareConsortium/itkwidgets,itkwidgets,,https://github.com/InsightSoftwareConsortium/itkwidgets,2018-02-15 01:43:39.000,2022-03-12 13:54:32.000000,2022-03-12 13:54:32,53.0,74.0,100.0,425.0,879.0,2021-05-14 15:18:02,0.32.1,64.0,8164.0,13.0,,,21.0,https://pypi.org/project/itkwidgets,7046.0,,,,2.0,Apache-2.0,,itkwidgets,https://www.npmjs.com/package/itkwidgets,1116.0,,,,,,,,,,,,
76,Octave Kernel,True,An Octave kernel for IPython.,https://github.com/Calysto/octave_kernel,,kernels,20,calysto/octave_kernel,octave_kernel,,https://github.com/Calysto/octave_kernel,2014-07-31 01:59:06.000,2022-03-31 08:35:15.000000,2022-03-31 08:35:10,58.0,26.0,141.0,398.0,400.0,2022-03-31 08:36:27,0.34.2,40.0,17075.0,6.0,,,18.0,https://pypi.org/project/octave_kernel,17075.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
77,Appmode,True,A Jupyter extensions that turns notebooks into web applications.,https://github.com/oschuett/appmode,,jupyter-extensions,20,oschuett/appmode,appmode,conda-forge/appmode,https://github.com/oschuett/appmode,2017-03-17 13:33:53.000,2021-11-16 11:28:50.190000,2021-04-26 19:20:06,66.0,3.0,49.0,395.0,96.0,2020-06-09 08:17:47,0.8.0,,5659.0,8.0,310.0,310.0,8.0,https://pypi.org/project/appmode,2734.0,https://anaconda.org/conda-forge/appmode,2021-11-16 11:28:50.190,152117.0,2.0,MIT,,,,,,,,,,,,,,,,
78,JupyterLab Dash,True,An Extension for the Interactive development of Dash apps in JupyterLab.,https://github.com/plotly/jupyterlab-dash,,lab-renderer,20,plotly/jupyterlab-dash,jupyterlab-dash,,https://github.com/plotly/jupyterlab-dash,2018-11-07 19:47:52.000,2020-05-19 14:20:53.000000,2020-05-19 11:44:34,56.0,20.0,8.0,356.0,41.0,,,,14196.0,2.0,216.0,216.0,7.0,https://pypi.org/project/jupyterlab-dash,1175.0,,,,1.0,MIT,,jupyterlab-dash,https://www.npmjs.com/package/jupyterlab-dash,13021.0,,,,,,,,,,,,
79,Resource Usage,True,Jupyter Notebook Extension for monitoring your own Resource..,https://github.com/jupyter-server/jupyter-resource-usage,,jupyter-extensions,20,jupyter-server/jupyter-resource-usage,jupyter-resource-usage,conda-forge/nbresuse,https://github.com/jupyter-server/jupyter-resource-usage,2016-04-22 07:01:34.000,2022-02-27 23:05:29.000000,2021-12-06 09:55:23,66.0,28.0,27.0,303.0,183.0,2021-12-06 09:34:12,0.6.1,30.0,38294.0,5.0,,,20.0,https://pypi.org/project/jupyter-resource-usage,18434.0,https://anaconda.org/conda-forge/nbresuse,2020-11-23 11:22:25.946,476636.0,2.0,BSD-2-Clause,,,,,,,,,,,,,,,,
80,itables,True,Interactive Tables in Jupyter.,https://github.com/mwouts/itables,,widgets,20,mwouts/itables,itables,,https://github.com/mwouts/itables,2019-04-15 22:09:44.000,2022-03-29 16:07:40.000000,2022-03-29 16:06:22,22.0,7.0,31.0,282.0,,2022-03-29 16:06:31,0.4.6,,5716.0,13.0,104.0,104.0,3.0,https://pypi.org/project/itables,5716.0,,,,2.0,MIT,,,,,,,,,,,,,,,,
81,ipytest,True,Pytest in IPython notebooks.,https://github.com/chmp/ipytest,,notebook-tools,20,chmp/ipytest,ipytest,,https://github.com/chmp/ipytest,2016-02-07 20:24:41.000,2022-02-20 08:39:23.000000,2022-02-20 08:36:22,18.0,1.0,44.0,214.0,,2022-02-12 12:24:45,0.1.0,,11686.0,16.0,164.0,164.0,4.0,https://pypi.org/project/ipytest,11686.0,,,,2.0,MIT,,,,,,,,,,8.0,,,,,,
82,jupyter-console,True,Jupyter Terminal Console.,https://github.com/jupyter/jupyter_console,,others,20,jupyter/jupyter_console,jupyter-console,,https://github.com/jupyter/jupyter_console,2015-04-09 06:58:55.000,2022-03-07 16:00:33.000000,2022-03-07 16:00:25,124.0,55.0,88.0,190.0,,2022-03-07 16:01:45,6.4.3,26.0,3757872.0,3.0,,,58.0,https://pypi.org/project/jupyter-console,3757846.0,,,,3.0,,,,,,,,,,,,,,,,,
83,bookstore,True,Notebook storage and publishing workflows for the masses.,https://github.com/nteract/bookstore,,notebook-sharing,20,nteract/bookstore,bookstore,,https://github.com/nteract/bookstore,2018-10-16 18:54:00.000,2021-08-26 18:26:16.000000,2019-12-09 16:52:07,18.0,34.0,39.0,181.0,619.0,2019-12-03 17:50:40,2.5.0,,552276.0,6.0,8.0,8.0,7.0,https://pypi.org/project/bookstore,552276.0,,,,3.0,BSD-3-Clause,,,,,,,,,,,,,,,,
84,Jupyter Sphinx,True,Sphinx extension for rendering of Jupyter interactive widgets.,https://github.com/jupyter/jupyter-sphinx,,notebook-tools,20,jupyter/jupyter-sphinx,jupyter_sphinx,,https://github.com/jupyter/jupyter-sphinx,2016-11-15 18:36:37.000,2022-02-11 17:13:54.000000,2021-12-20 09:52:04,48.0,40.0,78.0,140.0,353.0,2020-09-21 17:37:11,0.3.2,,126818.0,3.0,,,24.0,https://pypi.org/project/jupyter_sphinx,126818.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
85,BatchSpawner,True,Custom Spawner for Jupyterhub to start servers in batch scheduled..,https://github.com/jupyterhub/batchspawner,,hub-spawners,20,jupyterhub/batchspawner,batchspawner,,https://github.com/jupyterhub/batchspawner,2015-10-27 03:53:10.000,2022-03-05 00:08:17.000000,2022-03-05 00:08:17,94.0,45.0,71.0,131.0,329.0,2021-04-07 15:14:35,1.1.0,,2533.0,9.0,15.0,15.0,38.0,https://pypi.org/project/batchspawner,2533.0,,,,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
86,Hydrogen,True,"Run code interactively, inspect data, and plot. All the power of Jupyter..",https://github.com/nteract/hydrogen,,notebook-environments,19,nteract/hydrogen,,,https://github.com/nteract/hydrogen,2015-05-11 01:16:55.000,2022-03-29 17:20:36.000000,2022-03-25 21:26:26,308.0,158.0,1095.0,3788.0,2361.0,2021-06-02 09:44:54,2.16.3,,,90.0,,,89.0,,,,,,3.0,MIT,,,,,,,,,,,,,,,,
87,ML Workspace,True,All-in-one web-based IDE specialized for machine learning and..,https://github.com/ml-tooling/ml-workspace,,notebook-environments,19,ml-tooling/ml-workspace,,,https://github.com/ml-tooling/ml-workspace,2019-05-27 16:55:15.000,2022-02-03 21:26:52.000000,2021-11-22 20:42:15,311.0,6.0,74.0,2502.0,,2021-07-13 22:12:59,0.13.2,,14785.0,4.0,,,10.0,,,,,,3.0,Apache-2.0,,,,,mltooling/ml-workspace,https://hub.docker.com/r/mltooling/ml-workspace,2021-07-13 16:32:15.225256,21.0,502700.0,,,,,,,
88,xeus-cling,True,Jupyter kernel for the C++ programming language.,https://github.com/jupyter-xeus/xeus-cling,,kernels,19,jupyter-xeus/xeus-cling,,conda-forge/xeus-cling,https://github.com/jupyter-xeus/xeus-cling,2017-04-20 15:35:44.000,2022-03-08 22:30:52.790000,2022-01-17 13:34:34,228.0,128.0,113.0,2145.0,472.0,,,,3530.0,15.0,,,20.0,,,https://anaconda.org/conda-forge/xeus-cling,2022-03-08 22:30:52.790,137672.0,2.0,BSD-3-Clause,,,,,,,,,,,,,,,,
89,docker-python,True,Kaggle Python docker image.,https://github.com/Kaggle/docker-python,,notebook-environments,19,kaggle/docker-python,,,https://github.com/Kaggle/docker-python,2015-04-14 01:45:38.000,2022-03-31 10:38:49.000000,2022-03-31 10:38:48,779.0,15.0,270.0,2074.0,,2022-03-17 00:03:16,e431dec14d7ff274a5b363ee326992d06f6335107b4b475a37a0bbc7f766f42d,,2321.0,65.0,,,145.0,,,,,,3.0,Apache-2.0,,,,,kaggle/python,https://hub.docker.com/r/kaggle/python,2022-03-17 00:22:06.433244,160.0,192716.0,,,,,,,
90,almond,True,A Scala kernel for Jupyter.,https://github.com/almond-sh/almond,,kernels,19,almond-sh/almond,,,https://github.com/almond-sh/almond,2015-03-10 22:48:50.000,2022-03-22 17:05:24.000000,2021-09-01 14:23:22,214.0,99.0,192.0,1428.0,989.0,,,1166.0,192.0,37.0,,,35.0,,,,,,2.0,BSD-3-Clause,,,,,almondsh/almond,https://hub.docker.com/r/almondsh/almond,2021-08-26 20:33:34.010515,6.0,13923.0,,,,,,,
91,JupyterLab TOC,True,Table of Contents extension for JupyterLab.,https://github.com/jupyterlab/jupyterlab-toc,,lab-extensions,19,jupyterlab/jupyterlab-toc,,,https://github.com/jupyterlab/jupyterlab-toc,2018-03-12 15:55:19.000,2022-02-11 19:35:52.000000,2021-08-10 23:33:21,101.0,64.0,51.0,722.0,523.0,2018-04-16 17:16:10,0.2.0,,105657.0,1.0,,,14.0,,,,,,2.0,BSD-3-Clause,,@jupyterlab/toc,https://www.npmjs.com/package/@jupyterlab/toc,105657.0,,,,,,,,,,,,
92,JupyterLab Drawio,True,A standalone embedding of the FOSS drawio / mxgraph package..,https://github.com/QuantStack/jupyterlab-drawio,,lab-renderer,19,QuantStack/jupyterlab-drawio,,,https://github.com/QuantStack/jupyterlab-drawio,2018-01-31 16:38:30.000,2022-01-22 02:09:55.000000,2021-06-29 12:29:51,61.0,39.0,25.0,523.0,101.0,,,,4940.0,,249.0,249.0,15.0,,,,,,2.0,BSD-3-Clause,,jupyterlab-drawio,https://www.npmjs.com/package/jupyterlab-drawio,4940.0,,,,,,,,,,,,
93,ipysheet,True,Jupyter handsontable integration.,https://github.com/QuantStack/ipysheet,,widgets,19,QuantStack/ipysheet,ipysheet,conda-forge/ipysheet,https://github.com/QuantStack/ipysheet,2017-07-10 13:46:31.000,2022-03-30 12:50:39.000000,2021-12-14 18:02:31,59.0,59.0,57.0,480.0,295.0,,,,39790.0,13.0,3.0,3.0,10.0,https://pypi.org/project/ipysheet,34746.0,https://anaconda.org/conda-forge/ipysheet,2021-08-11 12:55:17.098,43002.0,3.0,MIT,,ipysheet,https://www.npmjs.com/package/ipysheet,3913.0,,,,,,,,,,,,
